latitude,longitude
26.55877935,53.60498525
26.46085249,53.3560861
26.25188362,53.52545992
26.33794099,53.43379679
26.30839671,53.47612151
26.40078849,53.57933014
26.38689295,53.35134821
26.55609931,53.39311921
26.61018142,53.34400777
26.593748,53.45992428
26.57091809,53.35458384
26.52954416,53.27336169
26.45140733,53.47615164
26.52955261,53.5304951
26.46602803,53.63659036
26.42364377,53.41981234
26.41875071,53.28755599
26.3961304,53.69151393
26.57880712,53.56972257
26.40862092,53.46733231
26.36034653,53.55750439
26.41430313,53.45345639
26.43695351,53.26565389
26.48414511,53.30089933
26.49398565,53.71112122
26.38630885,53.2739274
26.55789514,53.64305645
26.31032593,53.66004359
26.40975594,53.63575437
26.4642267,53.6633536
26.42898107,53.48961024
26.28110026,53.35252568
26.55659192,53.4920063
26.62851206,53.49735096
26.61753877,53.56102127
26.36193492,53.64602189
26.43003018,53.43826514
26.50287237,53.63225783
26.27754753,53.51420708
26.34406677,53.37148173
26.44483872,53.7304893
26.45156964,53.45320953
26.57205732,53.54316731
26.45270425,53.47752661
26.39504316,53.53707719
26.64886814,53.5826609
26.33276176,53.52982126
26.47521339,53.61570083
26.49965004,53.65319313
26.50246877,53.37231789
26.33263671,53.28518323
26.36914891,53.59910853
26.59798927,53.60363639
26.64515462,53.60731892
26.36340217,53.36576812
26.36703325,53.30674976
26.54050253,53.61491344
26.39981202,53.58761896
26.64919159,53.50805656
26.28895259,53.44999926
26.44556762,53.45003087
26.39807321,53.28501658
26.32293125,53.35100316
26.2676452,53.59732954
26.38430847,53.32668301
26.23936243,53.42566953
26.41887746,53.4394763
26.37093734,53.26740846
26.31304497,53.67224226
26.65208175,53.54672402
26.34851929,53.38648155
26.63093949,53.45004654
26.29794841,53.45107079
26.37677682,53.63141027
26.59017668,53.50146341
26.46476059,53.55586994
26.40418574,53.69756784
26.56147359,53.55214398
26.42357649,53.68600738
26.6020428,53.47270278
26.43220727,53.68240248
26.64277054,53.58759799
26.52156395,53.36575719
26.44065964,53.4774762
26.51592468,53.62338893
26.55193085,53.39085586
26.47952385,53.73218183
26.36216491,53.47110609
26.41808318,53.34749124
26.23125292,53.54431408
26.42223645,53.34163363
26.47277255,53.5576045
26.33531704,53.48796207
26.51565883,53.38542001
26.36956165,53.63189239
26.50925172,53.64983768
26.40836304,53.45835658
26.59026124,53.35154833
26.36487338,53.41652338
26.41017726,53.5400825
26.47914207,53.2839934
26.40249917,53.5260256
26.4156663,53.30811653
26.65476283,53.58254655
26.3167619,53.39768652
26.37005235,53.71182185
26.59571037,53.41872332
26.27803807,53.47401627
26.5946017,53.57639533
26.48578613,53.60354927
26.40575198,53.73471719
26.52715924,53.58232
26.35545297,53.70612611
26.53583692,53.47880848
26.51018941,53.71430534
26.29072824,53.45797327
26.35190872,53.64068295
26.31450979,53.5089509
26.50142847,53.67695609
26.40151479,53.54897684
26.43179616,53.53529529
26.38503036,53.33986888
26.66504227,53.53871438
26.55556335,53.45554986
26.30659743,53.5839797
26.44657954,53.71519427
26.62660174,53.36700578
26.56203271,53.49671955
26.43463891,53.38970306
26.41234094,53.36183801
26.35981327,53.28383624
26.48133674,53.36627029
26.46809964,53.60009835
26.39321575,53.57702672
26.58354082,53.50867982
26.36999479,53.32174923
26.52189966,53.37704697
26.29777193,53.65472305
26.54856033,53.46069647
26.51595792,53.56860827
26.52314484,53.45443572
26.42644673,53.71695894
26.3479067,53.41634243
26.47672418,53.27664931
26.23459321,53.55380104
26.46298948,53.70013821
26.34235351,53.39766921
26.41679149,53.56693092
26.30504366,53.46572986
26.44641087,53.57777071
26.32389086,53.31378496
26.4194968,53.43835878
26.58457502,53.54792132
26.59663208,53.48645436
26.42970891,53.69910187
26.45000622,53.55639917
26.50078154,53.52811095
26.41130125,53.36441945
26.4062366,53.26764126
26.60591716,53.53593531
26.52163379,53.40859523
26.59995354,53.39301612
26.37977415,53.36032458
26.5636929,53.54141169
26.44608919,53.68049941
26.44672145,53.62841416
26.45094034,53.30623893
26.53793863,53.58569761
26.45311528,53.33985528
26.55480769,53.596926
26.23489251,53.48029502
26.53873086,53.36176123
26.63002578,53.4731392
26.44570145,53.48871937
26.44334998,53.60530144
26.55043729,53.56513675
26.54914726,53.43109771
26.4934962,53.58513351
26.37150059,53.35165933
26.56362617,53.70484892
26.57193094,53.66777794
26.39300597,53.57379773
26.33749528,53.57699142
26.24456428,53.56125274
26.36455372,53.686954
26.40925228,53.31597041
26.55452381,53.29813753
26.46255547,53.49158208
26.46744877,53.5970439
26.57188072,53.61285374
26.44374548,53.27185718
26.41662114,53.53988817
26.46519337,53.67769894
26.28600125,53.56882178
26.48391654,53.26097557
26.42357137,53.38244405
26.43859938,53.70930998
26.54485741,53.29823726
26.35233646,53.28514799
26.6270914,53.49784727
26.44539126,53.52040136
26.45626544,53.48086643
26.53443172,53.27785512
26.53824676,53.65587797
26.41901184,53.36477444
26.42457717,53.31686466
26.26921949,53.49204119
26.52498129,53.51286163
26.28717975,53.5727885
26.28698105,53.41746171
26.64621248,53.52811549
26.32635448,53.33706144
26.25847896,53.43745414
26.48973909,53.31270008
26.41439409,53.51636905
26.6541715,53.52662714
26.57601959,53.7008372
26.37209388,53.51168443
26.25731213,53.36532324
26.36627205,53.52986724
26.55689172,53.70326306
26.37475328,53.7003574
26.60565379,53.45130292
26.57294818,53.33072694
26.43436298,53.33801758
26.45782393,53.59515984
26.62473271,53.48016276
26.54409958,53.3573278
26.44314532,53.40068614
26.57797696,53.54836654
26.33215252,53.70861727
26.35538949,53.72838714
26.63451183,53.52835096
26.41689768,53.44029998
26.47286377,53.60735343
26.54590845,53.32202887
26.36432515,53.57419386
26.3648619,53.45353569
26.35215844,53.62118432
26.29521734,53.65350148
26.4236836,53.30981745
26.42176518,53.33166844
26.53202351,53.30281565
26.44326397,53.44548189
26.37133791,53.49104145
26.512884,53.73697669
26.47979435,53.67485089
26.51799688,53.47205291
26.27609531,53.36902307
26.63706776,53.53331033
26.49023037,53.73859663
26.2956818,53.49528856
26.48645691,53.69903861
26.62400605,53.60651942
26.41945914,53.38915227
26.51105257,53.68497381
26.25133965,53.52785551
26.58423985,53.58160029
26.24781087,53.53365213
26.54129798,53.34084079
26.46867792,53.44297104
26.50882497,53.4847725
26.29053998,53.46100452
26.46334731,53.71933184
26.57533776,53.60612004
26.43221699,53.7019852
26.26159585,53.41470119
26.49553246,53.52240178
26.25726336,53.62047577
26.56413273,53.61867706
26.54738126,53.42612571
26.32873965,53.38043353
26.54215712,53.34587698
26.47236947,53.69045141
26.51502492,53.60585176
26.44586435,53.32423967
26.31294115,53.42101967
26.49840579,53.2794556
26.44924938,53.56068607
26.61456299,53.49228709
26.48056177,53.58503948
26.48201913,53.59098976
26.33379165,53.31005645
26.55817387,53.64671859
26.51721458,53.51153077
26.65187153,53.46741407
26.50301843,53.64714816
26.26964164,53.35056902
26.61611694,53.59866079
26.33607274,53.41180164
26.63918713,53.56706714
26.37321953,53.642377
26.29798281,53.45575057
26.37618713,53.34539102
26.4419891,53.30317076
26.59112047,53.5517192
26.59817885,53.64940438
26.46679541,53.41427623
26.44457111,53.34891989
26.48767841,53.61983523
26.48391387,53.36335839
26.2845269,53.62764458
26.44557954,53.41503471
26.49334933,53.30307777
26.33835769,53.42103107
26.6059853,53.36646518
26.38180295,53.57763649
26.58375605,53.68535968
26.33501782,53.54831095
26.42687993,53.64668091
26.36551473,53.70758934
26.48457153,53.4911683
26.43212192,53.66527179
26.428639,53.30660913
26.25435783,53.45956236
26.27180975,53.43833237
26.58413323,53.53288757
26.40243666,53.72083111
26.45093645,53.33029471
26.55367805,53.44010104
26.53488026,53.58581002
26.60488945,53.626614
26.25264233,53.48976287
26.53011288,53.58228132
26.35408465,53.61940531
26.460565,53.57381043
26.24081409,53.48939748
26.51129571,53.53696535
26.45958676,53.28059934
26.61080826,53.36324365
26.58043706,53.48559967
26.44033651,53.40876893
26.23320812,53.46053584
26.37772467,53.39637502
26.26213602,53.62313479
26.24600175,53.55647778
26.5638832,53.4398607
26.43497882,53.31710414
26.336516,53.44195169
26.31008911,53.49708455
26.35675731,53.57498388
26.4311059,53.42813301
26.65027124,53.56599188
26.35146639,53.32083137
26.22268332,53.53014593
26.32956591,53.65601853
26.35271422,53.49425099
26.6103849,53.55070362
26.54020262,53.39208304
26.48122569,53.46074966
26.30519534,53.56059911
26.42303282,53.51112359
26.4045088,53.4898473
26.25460392,53.5402678
26.63689204,53.62708604
26.54512055,53.54385771
26.36991035,53.48997091
26.35967688,53.53965927
26.48584777,53.39638111
26.23531315,53.42324052
26.47315233,53.63449388
26.24632146,53.4786594
26.44138198,53.57080732
26.42133422,53.6325812
26.64654022,53.45879683
26.49696867,53.5832329
26.4364135,53.43175728
26.37516775,53.45756614
26.43055677,53.51123373
26.48880937,53.3282266
26.61584618,53.47637941
26.29329173,53.54178208
26.43266001,53.3780526
26.27293557,53.47774952
26.50842087,53.69953505
26.45536288,53.28066774
26.5918001,53.68188326
26.23949067,53.5011995
26.44256498,53.25009314
26.49876755,53.45953097
26.46819647,53.30659128
26.48658859,53.59679189
26.43187773,53.66201876
26.42736421,53.25694015
26.60423323,53.57982928
26.58745711,53.67162675
26.54888274,53.29632358
26.49980673,53.50351702
26.3454422,53.53355117
26.54925756,53.47955079
26.27773497,53.42554145
26.3609595,53.46199827
26.30790265,53.5023971
26.48620381,53.40744245
26.42307891,53.27862317
26.37532234,53.71684658
26.40719785,53.60592746
26.48946591,53.57981927
26.41379042,53.69696526
26.43276068,53.5060833
26.25557515,53.50996657
26.57312302,53.56489089
26.3686741,53.63667833
26.30877905,53.44796636
26.55243047,53.64844191
26.4436461,53.55218512
26.60444359,53.65357397
26.41385279,53.3741828
26.29908178,53.39400422
26.41087012,53.62635623
26.40162162,53.70654278
26.40680798,53.56700866
26.62085318,53.43562997
26.61770264,53.51268094
26.3782754,53.32278892
26.44332927,53.43404785
26.28695278,53.37751281
26.49336228,53.46291635
26.60011094,53.54594675
26.36622882,53.3149724
26.50442196,53.70930915
26.61185085,53.62003049
26.61634874,53.36439158
26.57615766,53.42712977
26.4809321,53.48149849
26.50233467,53.59187061
26.55167456,53.71684992
26.45831566,53.53163222
26.5067462,53.45889532
26.53194765,53.27116536
26.4495353,53.3741081
26.23275371,53.50903594
26.46234411,53.51541296
26.30407957,53.5708375
26.372463,53.65813219
26.51522057,53.60926729
26.51353902,53.56320168
26.26979393,53.35121915
26.5594223,53.64187426
26.36487571,53.33781728
26.41523628,53.35523673
26.30589677,53.5186193
26.28346169,53.56978392
26.35655461,53.65863572
26.56121844,53.53281306
26.35748536,53.46985636
26.58499833,53.51520262
26.35609864,53.4840653
26.33764115,53.40942808
26.52159786,53.46935845
26.39551604,53.43936219
26.26116613,53.39609025
26.500906,53.33125829
26.28181095,53.32768884
26.3799428,53.29017978
26.58319701,53.63683785
26.2601938,53.4788337
26.56387269,53.34989667
26.38995511,53.66053622
26.65063013,53.52149521
26.48103746,53.27424339
26.55970956,53.53495888
26.30852581,53.58128672
26.28539467,53.63806645
26.60754748,53.36133488
26.33753879,53.46954545
26.5556465,53.47106424
26.3006544,53.69118506
26.35206439,53.66272922
26.40818724,53.71689756
26.61972374,53.47733071
26.26219558,53.64084457
26.44601346,53.55740262
26.40464277,53.66503781
26.46787657,53.72119535
26.28354333,53.32776878
26.30833702,53.51575364
26.50951512,53.72109197
26.49409632,53.28834957
26.47786259,53.65873232
26.2441252,53.42551187
26.33760689,53.37756768
26.40691728,53.47570149
26.60435692,53.34356004
26.42332508,53.25032584
26.52081376,53.39888327
26.55801853,53.40513863
26.55577074,53.66613029
26.40391395,53.57499194
26.40000834,53.67259232
26.40425681,53.68521377
26.28906329,53.35553436
26.48102112,53.47049525
26.37742413,53.51939332
26.24462495,53.55395242
26.45310324,53.43753653
26.4301528,53.30990379
26.42857014,53.40585696
26.65115536,53.54083471
26.61941,53.42094693
26.52197494,53.62601102
26.57943427,53.38307337
26.51115521,53.68017554
26.52916312,53.67491198
26.45746339,53.56231267
26.34681252,53.6168592
26.46624821,53.31391301
26.34529602,53.48035342
26.55949569,53.45474298
26.29139542,53.48207495
26.46551201,53.59880156
26.53329096,53.45737262
26.40916221,53.62078752
26.26301805,53.54961802
26.42053508,53.55988351
26.33211605,53.58744469
26.42522524,53.71193688
26.40556565,53.50461801
26.53729196,53.47111383
26.25125665,53.48974435
26.64297874,53.46420139
26.30506029,53.35189638
26.55361647,53.54246202
26.37513026,53.64941354
26.38921132,53.27429081
26.40823249,53.68503715
26.39138981,53.52815392
26.48215802,53.73665028
26.54849747,53.56721017
26.52029206,53.4332008
26.30025442,53.56057534
26.51450099,53.69163698
26.48786314,53.46195873
26.59864089,53.37350305
26.37140398,53.51006305
26.31573311,53.30263141
26.35221298,53.63023984
26.38253712,53.37474507
26.3889454,53.35897836
26.63488446,53.38143581
26.43517091,53.45484333
26.51989768,53.56820157
26.24055381,53.45684239
26.40482158,53.32239726
26.35214516,53.49437741
26.57481569,53.49966442
26.56437262,53.6080833
26.29178881,53.59552153
26.54762842,53.42186431
26.34640955,53.54966963
26.4506018,53.58616262
26.56263392,53.53858941
26.63399521,53.3844245
26.50715319,53.28975339
26.44939675,53.36011758
26.51604949,53.50011746
26.36828835,53.52625932
26.45837877,53.69943178
26.37206356,53.41425402
26.49834024,53.59246726
26.28082417,53.63605305
26.2750931,53.53561895
26.406029,53.38239353
26.57820076,53.3323936
26.36931663,53.63526258
26.28879974,53.53448703
26.49995231,53.71692062
26.51414002,53.37614681
26.39082667,53.49411493
26.36923632,53.58669777
26.37481806,53.49731292
26.58232166,53.60130836
26.53357463,53.58552036
26.31788624,53.46725749
26.23036617,53.55830086
26.31142746,53.69519535
26.53472829,53.5310796
26.43346463,53.32306274
26.34411117,53.49580647
26.34410235,53.37287935
26.497563,53.30307097
26.48579349,53.42842014
26.2645904,53.62232376
26.58045753,53.35957788
26.61627782,53.46292833
26.31360986,53.53640582
26.51816336,53.64506678
26.5481845,53.36403861
26.33696365,53.38598351
26.27183696,53.55845768
26.24773815,53.44103607
26.45679237,53.252951
26.23370637,53.41481573
26.43415441,53.6667174
26.45575425,53.70771859
26.54433758,53.57815235
26.57615274,53.5963278
26.27407567,53.60677657
26.41284399,53.29781935
26.65180653,53.44463154
26.63950592,53.56222322
26.47389286,53.29689899
26.5091767,53.54433639
26.37467809,53.32964734
26.58142795,53.37790516
26.46859955,53.74332123
26.28778533,53.38475319
26.41958316,53.52719163
26.27461743,53.64308174
26.59251723,53.53428604
26.43900264,53.46429985
26.63870093,53.60642895
26.50613461,53.56583582
26.63595976,53.41191803
26.60959027,53.33435593
26.36755019,53.68500834
26.40880568,53.45684774
26.45702831,53.45924452
26.58821618,53.58050521
26.30306838,53.56999152
26.36481973,53.6295449
26.42620781,53.51799292
26.45326602,53.54199597
26.51166752,53.40686079
26.4474208,53.71414518
26.33919754,53.60747792
26.59443213,53.38418139
26.42655608,53.65177334
26.66278061,53.51553031
26.58044775,53.62325273
26.46864802,53.4409237
26.41494465,53.53261802
26.49050561,53.71407664
26.47197583,53.65589837
26.60799757,53.50817559
26.30789957,53.42797471
26.34460082,53.32511539
26.3176993,53.61053814
26.47793088,53.33034854
26.48193599,53.46968229
26.51317442,53.5298517
26.57873097,53.48853778
26.62019261,53.57551204
26.64755186,53.45499191
26.26172012,53.49680121
26.52956922,53.46303945
26.54344065,53.71946172
26.43947335,53.39844346
26.26307006,53.44593061
26.23396564,53.46329583
26.381248,53.3093067
26.29684763,53.57692721
26.50217392,53.29693343
26.37890753,53.27197327
26.340194,53.30465904
26.53585349,53.35504505
26.3610642,53.58054508
26.50626951,53.6154434
26.39464645,53.68791333
26.64483568,53.43074357
26.39883931,53.46636147
26.40760717,53.55711539
26.61403907,53.65909887
26.37372117,53.51571552
26.35599908,53.41385003
26.47772642,53.49342552
26.56540601,53.47870183
26.47085102,53.38164273
26.43132564,53.64449842
26.57634951,53.39214089
26.3795764,53.45970051
26.27443711,53.40985281
26.65926171,53.43869217
26.28785815,53.66031233
26.42833494,53.59794695
26.38849688,53.33193095
26.25842341,53.61240005
26.47052491,53.49572747
26.3534567,53.64842009
26.23167628,53.45415559
26.5272916,53.383008
26.41301295,53.38439851
26.57168364,53.57961323
26.36817342,53.32919549
26.33200513,53.39148203
26.49156144,53.7304696
26.41600431,53.57251991
26.30430441,53.4023257
26.35508512,53.49041055
26.63181843,53.57397841
26.49459004,53.70094904
26.499614,53.26339953
26.27021832,53.64196883
26.37816438,53.70036431
26.37846952,53.52411445
26.38024465,53.45876439
26.36719871,53.45390391
26.5436494,53.67049429
26.45405244,53.65240246
26.36643286,53.54051797
26.48412244,53.71738586
26.47289354,53.62438229
26.28222724,53.3446196
26.26566433,53.57359124
26.5012051,53.42446836
26.24656302,53.41284616
26.60739381,53.55710974
26.37023192,53.38656934
26.33598888,53.39821253
26.55212676,53.48549068
26.30362127,53.62684644
26.52133676,53.47713938
26.37690036,53.35837753
26.42895931,53.40033406
26.22600522,53.45875151
26.61579583,53.50948233
26.40520819,53.74505303
26.45669135,53.31494047
26.30542983,53.67921378
26.35380846,53.72424092
26.48659545,53.70526916
26.38265204,53.48911926
26.66045972,53.53385471
26.27974892,53.59907295
26.27818925,53.56731416
26.33581252,53.57586914
26.42461352,53.53893318
26.55330977,53.42155648
26.25342637,53.40510116
26.33724218,53.34801995
26.6530871,53.47952415
26.33315343,53.46227298
26.60990926,53.61434923
26.42572943,53.64097746
26.65315115,53.50982218
26.57918271,53.39990709
26.45997318,53.25402997
26.4153919,53.54490834
26.3600959,53.67672326
26.50704536,53.65345476
26.24133409,53.53446869
26.36232189,53.43039796
26.33222493,53.30596592
26.48893207,53.54012712
26.25251613,53.61266169
26.50392026,53.62154337
26.5370359,53.48098273
26.48920919,53.59886547
26.30541428,53.45411215
26.51065948,53.58074492
26.48130229,53.66823567
26.23885931,53.42933471
26.23778445,53.49895107
26.60260803,53.47846367
26.54880033,53.61939395
26.30513018,53.66211684
26.34021626,53.39904906
26.43154893,53.68100033
26.39839536,53.65888589
26.42997128,53.51261445
26.28982993,53.396809
26.6549537,53.43934845
26.45059606,53.37421104
26.53883454,53.54628897
26.60139155,53.39885897
26.31935978,53.55984392
26.49345084,53.2741717
26.25896996,53.38291752
26.38930587,53.67548261
26.60119767,53.44876964
26.47152002,53.30943665
26.27745857,53.52567881
26.39944397,53.50481797
26.56135982,53.62262319
26.4476049,53.61944446
26.46319736,53.27558715
26.39546151,53.72457615
26.43336277,53.33527759
26.27157129,53.62726492
26.44625731,53.34091254
26.53663299,53.3497257
26.59428183,53.45000764
26.55377496,53.35703477
26.63414701,53.47878253
26.44856185,53.66427261
26.38629558,53.3963917
26.3911702,53.65641204
26.55329551,53.47729347
26.61647578,53.58717196
26.28977513,53.46194944
26.38373345,53.58622662
26.30581553,53.31125289
26.2916118,53.38888801
26.48413415,53.62858024
26.53440146,53.36902376
26.36753639,53.29581548
26.30547974,53.35352179
26.33608636,53.67726446
26.39423502,53.70519197
26.46573518,53.69751948
26.45814923,53.53404421
26.57615359,53.35975622
26.52741986,53.6483097
26.31104189,53.51460355
26.3495299,53.43687515
26.36171567,53.66588192
26.29087588,53.62008137
26.33373824,53.69408486
26.38180374,53.4494168
26.49302099,53.56973629
26.39857648,53.72149332
26.54182672,53.53323257
26.42588461,53.45422383
26.38817605,53.44227891
26.37055135,53.6424192
26.2952474,53.58801567
26.3176855,53.43550188
26.24147268,53.42391294
26.53013954,53.65957435
26.43718574,53.74010495
26.33707235,53.34978721
26.57279852,53.37293641
26.34160491,53.63692696
26.4985149,53.39955323
26.51907786,53.43658994
26.56450561,53.42065233
26.41668794,53.25359015
26.49394371,53.31561878
26.36787582,53.56451508
26.48906722,53.43695734
26.3053415,53.43414635
26.39244763,53.41099574
26.2715737,53.44331942
25.59289316,52.13002103
25.46658737,52.20957179
25.53351832,52.21485623
25.2835817,52.35136074
25.1663801,52.55164789
25.5853315,52.45216737
25.4690724,52.03194818
25.43405931,53.00694477
25.76440413,52.54910744
25.62014879,52.40022012
25.70454448,52.49723613
25.84461315,52.64479411
25.58795758,52.82083348
25.58157238,52.55165501
25.3642171,52.36591839
25.43223558,52.99743144
25.38712027,52.77893378
24.98311752,52.46430401
25.62363717,52.29149273
25.40460467,52.91046041
25.75006502,52.07512861
25.27090405,52.56959164
25.14735804,52.13117147
25.07074084,52.29160045
25.84578262,52.65953046
25.23738934,52.63549762
25.14997824,52.85050737
25.65967053,52.75315875
25.63651608,52.4208257
25.48315798,52.17205592
25.24720733,52.27651381
25.03337503,52.77249114
25.04651081,52.30426184
25.46120335,52.42033614
25.23430796,52.32138829
25.33164059,52.23397011
25.76561441,52.86755961
25.32839898,52.19676454
25.11538005,52.82599293
25.72725585,52.73839622
25.62989983,52.16693199
25.6747365,52.34592365
25.76575318,52.72927516
25.6170023,52.12587737
25.45032393,52.68120526
25.39616574,52.8579072
25.31601675,52.61654746
25.58918691,52.7243932
25.88742615,52.66580424
25.4946544,52.27851259
25.52418911,52.49298798
25.14130694,52.92985219
25.52023618,52.17729364
25.14215754,52.70937403
25.67834772,52.62564621
25.58993777,52.32021966
25.59041182,52.22372525
25.73960622,52.29033049
25.70270389,52.20210809
25.48030034,52.37178307
25.22691088,52.33798017
25.2512495,52.33474797
25.45491415,52.00159391
25.86885477,52.72275739
25.52368876,52.46264755
25.47349094,51.95841385
25.2072423,52.45234005
25.09643906,52.17991522
25.58053878,52.63732436
25.50032691,52.04266497
25.79243257,52.23448077
25.38219389,52.5649392
25.52193619,52.20259309
25.23315483,52.47100072
25.43745663,52.69676442
25.45846242,52.54016276
25.82767628,52.23915645
25.1243992,52.54751067
25.61214824,52.708216
25.08804254,52.2784569
25.01130996,52.49001474
25.35445519,52.52018924
25.58911507,52.94734101
25.4688593,52.67514057
25.38351819,52.09011833
25.73613211,52.91005815
25.14469119,52.55424697
25.31257622,52.40749757
25.3152003,52.25993563
25.27155906,52.36396259
25.50221268,52.63316869
25.63760248,52.30679834
25.42506686,52.34325309
25.31593326,52.14604591
25.31649476,52.57399755
25.27332963,52.52879375
25.18433653,52.11265872
25.86507324,52.32200055
25.07620074,52.22349302
25.38071008,52.64968308
25.12717222,52.6842899
25.67231844,52.90085659
25.43109212,52.79268921
25.85932458,52.78087419
25.4221307,52.23538757
25.72205296,52.70729368
25.50652689,52.13402822
25.90642616,52.57548498
25.180809,52.07269024
25.49289322,52.26230094
25.72900307,52.79081238
25.43802665,52.00850816
25.18365937,52.04300399
25.41957813,52.50858434
25.11503757,52.7095108
25.20751959,52.50353941
25.36423626,52.74868326
25.81261365,52.53363636
25.16369707,52.8612098
25.06529829,52.38568263
25.71994695,52.59838195
25.16983583,52.0666147
25.01073927,52.60523239
25.49934013,52.01499867
25.62751792,52.64523194
25.70094956,52.47659526
25.27869789,52.05265026
25.22500412,52.02901295
25.44758389,53.01965227
25.4000947,52.01628097
25.5107397,52.55965595
25.47921045,52.87339584
25.76451262,52.70534614
25.84416397,52.47963125
24.9760715,52.41560981
25.08443843,52.72776033
25.84435819,52.64931309
25.06574309,52.55540455
25.52525967,52.86772623
25.25121176,52.95935641
25.50448037,53.01869242
25.29180767,52.72218787
25.53918863,52.81950208
25.5709306,52.66442329
25.57052996,52.19761825
25.01568153,52.54318611
25.624159,52.02902712
24.97085262,52.47993532
25.32072739,52.16437571
25.34692047,52.99943935
25.20143577,52.82864154
25.82864625,52.22067882
24.98684168,52.51922038
25.02625116,52.69079782
25.66352266,52.75201585
25.54019397,52.66353736
25.60365793,52.99073753
25.56373196,52.94525375
25.59413489,52.8706248
25.56555391,52.90500971
25.74491391,52.51706863
25.82357781,52.73844487
24.99534025,52.29887948
25.2965033,52.07233154
25.74111589,52.7520808
25.73223256,52.51419194
25.63111128,52.19765324
25.66083867,52.83020945
25.38296343,52.45790549
25.34017613,52.56950064
25.39536081,53.0445766
25.19174357,52.33744587
25.16113136,52.31256867
25.53225237,52.07764321
25.47010914,52.10193261
25.6688224,52.37822193
25.22686024,52.56951496
25.21613796,52.38745638
25.28573016,52.04509919
25.39345034,52.32866879
25.13992217,52.59367534
25.08138625,52.45669845
25.66346219,52.65693985
25.2010514,52.05228308
25.29020477,52.60571086
25.75619952,52.29940381
25.32479404,52.22942585
25.03932864,52.60203487
25.67968121,52.88178151
25.47397618,52.59591146
25.8341015,52.55790198
25.11305362,52.55839568
25.68009465,52.05103756
25.72178288,52.215341
25.1691402,52.40715066
25.13769581,52.91934378
25.25987242,52.73920299
25.79833982,52.35191478
25.27821763,52.92273739
25.89271116,52.70264771
25.04530677,52.34438403
25.7590418,52.35896045
25.40197611,52.1353119
25.44737878,52.99760558
25.5071746,52.05956149
24.97327503,52.34568903
25.20562183,52.22332397
25.09664558,52.79167266
25.74576835,52.86512127
25.17998682,52.92768617
25.34125922,52.57759971
25.69379765,52.59602497
25.26695417,52.48569674
25.86617073,52.44775169
25.47833848,52.52829358
25.56950662,52.49006909
25.68601511,52.54927641
25.73534121,52.63034196
25.28638879,52.23744671
25.45553337,52.61674144
25.36621625,52.35119779
25.1467677,52.80540998
25.35340216,52.11356832
25.45665349,52.61904884
25.61796448,52.87319613
25.40423427,52.53745218
25.31021585,52.26692894
25.32994729,52.38436765
25.03082283,52.45817014
25.66229938,52.41775276
25.62619455,52.34595357
25.25329433,52.87324091
25.12406947,52.69076547
25.59453218,52.05373675
25.19434452,52.77867431
25.86905627,52.72385502
25.46405804,52.47023921
25.1717344,52.90468391
25.86237797,52.39966467
25.25755794,52.90752444
25.24264412,52.64916072
25.04498503,52.41382997
25.41134763,52.90815083
25.05839885,52.58295952
25.51672359,52.49440338
25.6646907,52.59475079
25.44813513,52.11025358
25.19388918,52.03931482
25.33634654,52.9262565
25.43300266,52.96131941
25.12972672,52.41688087
24.98582358,52.37882827
25.57426649,52.36315243
25.67759105,52.78547761
25.82573172,52.63985037
25.66989679,52.32556026
25.77810204,52.29703661
25.37950633,52.4338576
25.08029609,52.77534763
25.84779653,52.48352605
25.674485,52.31965263
25.6899529,52.47497914
25.23724923,52.93520378
25.81796211,52.3610559
25.67894987,52.06857732
25.64620663,52.30121845
25.70499804,52.11063137
25.09970322,52.39546696
25.53693357,52.01170566
25.08985686,52.25366704
25.58371069,52.88043059
25.17207487,52.71015372
25.39763798,51.98057643
25.35157168,52.80197722
24.98288193,52.68967779
25.52229195,52.71532588
25.64283242,52.85959971
25.21416984,52.17759176
25.71735057,52.82415348
25.0173091,52.54180559
25.52115073,52.00148558
25.30351724,52.05084016
25.27369253,52.2945799
25.18919905,52.72758995
25.38403938,52.6858637
25.59150235,52.99915001
25.49463679,52.51749128
25.85063711,52.6163017
25.25677269,52.93697661
25.48624059,51.96759072
25.77825594,52.7690859
25.22961365,52.42878087
25.20989376,52.57049806
25.45123133,52.62031176
25.71950866,52.54118766
25.75800023,52.81074764
25.12987789,52.4407668
25.29351759,52.43427007
25.19715546,52.2733161
25.40181037,52.64551202
25.36079915,52.62202479
25.39894658,52.25094804
25.69227629,52.18955132
25.34887448,52.37286437
25.25051128,52.69989944
25.35154037,52.11067289
25.71739486,52.2337742
25.61125997,53.00988655
25.35759473,52.63284021
25.23094102,52.40737015
25.62662383,52.44164288
25.32943401,52.27968908
25.35472865,52.4396825
25.48209383,52.40672157
25.91256267,52.49468146
25.61013776,52.76083818
25.39960242,52.19537903
25.55706103,52.59532336
25.61923907,52.04924497
25.36164189,52.14312082
25.66364061,52.26724952
25.12827336,52.28298957
25.45933577,52.43085613
25.3890126,52.80406802
25.15767426,52.23757519
25.1022371,52.45119673
25.67110326,52.46928864
25.2929109,52.24507241
25.47435719,52.61246938
25.72968531,52.93440634
25.56719613,52.02446103
25.0610606,52.44359725
25.87543095,52.72065467
25.32823564,52.24175397
25.20843795,52.2206718
